Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Yearly_IncomeK,Will_vote_only_large_party,Weighted_education_rank,Number_of_valued_Kneset_members,Overall_happiness_score,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Vote
-1.0773830852137043,-0.8426232643812593,-0.40827821284044735,-0.6703088391234859,0.35573499854773394,-0.4176397000879448,0.9352009514855704,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Pinks
0.32600509621615686,2.4612366101541845,2.1124447523556626,-0.6703088391234859,0.6397102655047991,-0.7810226067922886,0.23922027425957096,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Pinks
3.3508556558806637,1.9894038871814297,-2.45428633473887,1.826428646916125,1.6858350998392155,1.3992748334337741,1.554034617193964,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Blues
2.1640691774748184,0.39210552951338146,-4.088635171511253,1.826428646916125,2.973972383198918,0.6725090200250865,2.0647418390617305,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Blues
-0.8211509944729379,0.17366970626461492,-0.1442098052908335,-0.6703088391234859,-0.8377477318825394,0.6725090200250865,-0.4775469927419554,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Purples
-0.6904556759414765,0.7431594833348273,0.12124477115594769,-0.6703088391234859,-1.322159603489211,-1.1444055134966324,0.18904946307523685,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Whites
0.4447907676139552,-0.1602040673162787,0.16870897414988428,0.5780599038963196,-0.34822757539817756,-1.1444055134966324,-0.7768927029917502,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,4.5307149018244175,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Greys
1.1443566865391956,1.6877493872194584,-1.0506946049194796,1.826428646916125,0.3053191725287182,0.30912611332074275,-0.666000513365585,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Yellows
-0.07792674349995954,-0.99006589460832,0.634589432038222,-0.6703088391234859,0.5350251750055751,0.30912611332074275,1.514040330441117,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Greens
-0.02354352163127347,0.5887224509267093,-0.016497269535158687,-0.6703088391234859,-1.1196105255183069,-0.4176397000879448,-0.0783217594510405,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Browns
1.8984133594590344,0.26014598972361513,-2.1129147045215944,1.826428646916125,1.2529204232140543,1.0358919267294302,-1.4205261907980482,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Blues
